tconst,title,runtime,genres,year,rating,votes
tt0870111,Frost/Nixon,122,"Biography,Drama,History",2008,7.7,110156
tt0397892,Bolt,96,"Adventure,Animation,Comedy",2008,6.8,218607
tt1172570,Bronson,92,"Action,Crime,Drama",2008,7.0,135618
tt0865556,The Forbidden Kingdom,104,"Action,Adventure,Fantasy",2008,6.5,107488
tt0451079,Horton Hears a Who!,86,"Adventure,Animation,Comedy",2008,6.8,145179
tt0936501,Taken,90,"Action,Crime,Thriller",2008,7.8,614285
tt0949731,The Happening,91,"Adventure,Drama,Sci-Fi",2008,5.0,211680
tt0482606,The Strangers,86,"Horror,Mystery,Thriller",2008,6.1,135879
tt0942385,Tropic Thunder,107,"Action,Comedy,War",2008,7.1,428872
tt1073498,Meet the Spartans,87,"Comedy,Fantasy",2008,2.8,109730
tt0918927,Doubt,104,"Drama,Mystery",2008,7.5,132773
tt0914798,The Boy in the Striped Pajamas,94,"Drama,War",2008,7.7,229464
tt0910970,WALL·E,98,"Adventure,Animation,Family",2008,8.4,1141528
tt0910936,Pineapple Express,111,"Action,Comedy,Crime",2008,6.9,347595
tt0421715,The Curious Case of Benjamin Button,166,"Drama,Fantasy,Romance",2008,7.8,667466
tt0499448,The Chronicles of Narnia: Prince Caspian,150,"Action,Adventure,Family",2008,6.5,216885
tt0790686,Mirrors,110,"Horror,Mystery",2008,6.1,110255
tt0421073,Street Kings,109,"Action,Crime,Thriller",2008,6.8,116565
tt0800080,The Incredible Hulk,112,"Action,Adventure,Sci-Fi",2008,6.6,504804
tt0800039,Forgetting Sarah Marshall,111,"Comedy,Drama,Romance",2008,7.1,292577
tt1129442,Transporter 3,104,"Action,Adventure,Thriller",2008,6.0,171356
tt1132626,Saw V,92,"Horror,Thriller",2008,5.8,128696
tt0795421,Mamma Mia!,108,"Comedy,Musical,Romance",2008,6.5,256209
tt0200465,The Bank Job,111,"Crime,Drama,Thriller",2008,7.2,185072
tt0430922,Role Models,99,Comedy,2008,6.8,235473
tt0780536,In Bruges,107,"Comedy,Crime,Drama",2008,7.9,445014
tt1139797,Let the Right One In,114,"Drama,Fantasy,Horror",2008,7.9,221354
tt0425061,Get Smart,110,"Action,Adventure,Comedy",2008,6.5,222474
tt0758774,Body of Lies,128,"Action,Drama,Thriller",2008,7.0,232883
tt0824747,Changeling,141,"Biography,Crime,Drama",2008,7.8,259789
tt0443649,"10,000 BC",109,"Action,Adventure,Drama",2008,5.1,133295
tt0822832,Marley & Me,111,"Drama,Family",2008,7.0,162291
tt0838283,Step Brothers,98,Comedy,2008,6.9,304871
tt0830515,Quantum of Solace,106,"Action,Adventure,Mystery",2008,6.6,457557
tt0493464,Wanted,110,"Action,Crime,Thriller",2008,6.7,397638
tt0832266,"Definitely, Maybe",112,"Comedy,Drama,Romance",2008,7.1,169402
tt0443274,Vantage Point,90,"Action,Crime,Drama",2008,6.6,152141
tt0497465,Vicky Cristina Barcelona,96,"Comedy,Drama,Romance",2008,7.1,261211
tt1125849,The Wrestler,109,"Drama,Sport",2008,7.9,312783
tt0411477,Hellboy II: The Golden Army,120,"Action,Adventure,Fantasy",2008,7.0,278222
tt0441773,Kung Fu Panda,92,"Action,Adventure,Animation",2008,7.6,488021
tt0814314,Seven Pounds,123,Drama,2008,7.6,308369
tt1010048,Slumdog Millionaire,120,"Crime,Drama,Romance",2008,8.0,858254
tt1023111,Never Back Down,113,"Action,Drama,Sport",2008,6.5,103835
tt1059786,Eagle Eye,118,"Action,Mystery,Thriller",2008,6.6,190820
tt0970416,The Day the Earth Stood Still,104,"Adventure,Drama,Sci-Fi",2008,5.5,173980
tt1060277,Cloverfield,85,"Action,Adventure,Horror",2008,7.0,408372
tt0479952,Madagascar: Escape 2 Africa,89,"Adventure,Animation,Comedy",2008,6.6,236038
tt0988595,27 Dresses,111,"Comedy,Romance",2008,6.1,168788
tt0371746,Iron Man,126,"Action,Adventure,Sci-Fi",2008,7.9,1081354
tt0467197,Max Payne,100,"Action,Crime,Drama",2008,5.3,128090
tt0467200,The Other Boleyn Girl,115,"Biography,Drama,History",2008,6.7,116220
tt1063669,The Wave,107,"Drama,Thriller",2008,7.6,111801
tt0373051,Journey to the Center of the Earth,93,"Action,Adventure,Family",2008,5.8,126894
tt0976051,The Reader,124,"Drama,Romance",2008,7.6,251495
tt1013753,Milk,128,"Biography,Drama,History",2008,7.5,176197
tt0985699,Valkyrie,121,"Drama,History,Thriller",2008,7.1,250604
tt1205489,Gran Torino,116,Drama,2008,8.1,789046
tt1034303,Defiance,137,"Action,Drama,History",2008,7.1,151926
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,122,"Action,Adventure",2008,6.2,464863
tt0468569,The Dark Knight,152,"Action,Crime,Drama",2008,9.0,2715111
tt1032755,RocknRolla,114,"Action,Crime,Thriller",2008,7.2,258436
tt1068680,Yes Man,104,"Comedy,Romance",2008,6.8,371089
tt0478087,21,123,"Crime,Drama,History",2008,6.8,258602
tt1000774,Sex and the City,145,"Comedy,Drama,Romance",2008,5.7,124231
tt1220719,Ip Man,106,"Action,Biography,Drama",2008,8.0,228218
tt0481536,Harold & Kumar Escape from Guantanamo Bay,114,"Adventure,Comedy",2008,6.5,139534
tt1033643,What Happens in Vegas,99,"Comedy,Romance",2008,6.1,180893
tt0960144,You Don't Mess with the Zohan,113,"Action,Comedy",2008,5.6,207485
tt1007028,Zack and Miri Make a Porno,101,"Comedy,Romance",2008,6.5,179930
tt0959337,Revolutionary Road,119,"Drama,Romance",2008,7.3,218472
tt0462499,Rambo,92,"Action,Adventure,Thriller",2008,7.0,237514
tt0293564,Rush Hour 3,91,"Action,Comedy,Crime",2007,6.2,174851
tt0413267,Shrek the Third,93,"Adventure,Animation,Comedy",2007,6.1,318262
tt0413099,Evan Almighty,96,"Comedy,Family,Fantasy",2007,5.4,151168
tt0413300,Spider-Man 3,139,"Action,Adventure,Sci-Fi",2007,6.3,607013
tt0259324,Ghost Rider,110,"Action,Fantasy,Thriller",2007,5.3,244954
tt0292963,Before the Devil Knows You're Dead,117,"Crime,Drama,Thriller",2007,7.3,107147
tt0838221,The Darjeeling Limited,91,"Adventure,Comedy,Drama",2007,7.2,206618
tt0822854,Shooter,124,"Action,Drama,Thriller",2007,7.1,341804
tt0469494,There Will Be Blood,158,Drama,2007,8.2,601776
tt0445922,Across the Universe,133,"Drama,Fantasy,History",2007,7.3,112274
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,160,"Biography,Crime,Drama",2007,7.5,186842
tt0829482,Superbad,113,Comedy,2007,7.6,599463
tt0477348,No Country for Old Men,122,"Crime,Drama,Thriller",2007,8.2,1000469
tt0367959,Hannibal Rising,121,"Adventure,Crime,Drama",2007,6.1,112843
tt0443706,Zodiac,157,"Crime,Drama,Mystery",2007,7.7,560911
tt0337978,Live Free or Die Hard,128,"Action,Thriller",2007,7.1,412276
tt0825232,The Bucket List,97,"Adventure,Comedy,Drama",2007,7.4,251568
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,116,"Drama,Horror,Musical",2007,7.3,375916
tt0442933,Beowulf,115,"Action,Adventure,Animation",2007,6.3,170762
tt0780571,Mr. Brooks,120,"Crime,Drama,Thriller",2007,7.3,153144
tt0435705,Next,96,"Action,Sci-Fi,Thriller",2007,6.2,162340
tt0425112,Hot Fuzz,121,"Action,Comedy,Mystery",2007,7.8,516782
tt0426931,August Rush,114,"Drama,Music",2007,7.4,109150
tt0427327,Hairspray,117,"Comedy,Drama,Musical",2007,6.7,134295
tt0758766,Music and Lyrics,104,"Comedy,Music,Romance",2007,6.5,105095
tt0758758,Into the Wild,148,"Adventure,Biography,Drama",2007,8.1,634653
tt0758730,Aliens vs. Predator: Requiem,94,"Action,Adventure,Horror",2007,4.6,129196
tt0472062,Charlie Wilson's War,102,"Biography,Comedy,Drama",2007,7.0,121621
tt0783233,Atonement,123,"Drama,Mystery,Romance",2007,7.8,287175
tt0756683,The Man from Earth,87,"Drama,Fantasy,Mystery",2007,7.9,192452
tt0432021,Resident Evil: Extinction,94,"Action,Horror,Sci-Fi",2007,6.2,200112
tt0431308,P.S. I Love You,126,"Comedy,Drama,Romance",2007,7.0,213998
tt0765443,Eastern Promises,100,"Crime,Drama,Thriller",2007,7.6,250447
tt0431197,The Kingdom,110,"Action,Drama,Thriller",2007,7.0,128420
tt0765429,American Gangster,157,"Biography,Crime,Drama",2007,7.8,436311
tt1028528,Death Proof,127,"Action,Thriller",2007,7.0,300532
tt0762107,I Now Pronounce You Chuck & Larry,115,"Comedy,Romance",2007,5.9,150539
tt0805564,Lars and the Real Girl,106,"Comedy,Drama,Romance",2007,7.3,149355
tt0799949,Epic Movie,86,"Adventure,Comedy,Fantasy",2007,2.4,107505
tt0496806,Ocean's Thirteen,122,"Crime,Thriller",2007,6.9,355670
tt0440963,The Bourne Ultimatum,115,"Action,Mystery,Thriller",2007,8.0,643763
tt0808279,Funny Games,111,"Crime,Drama,Thriller",2007,6.5,100112
tt1038988,REC,78,"Horror,Mystery,Thriller",2007,7.4,187125
tt0418279,Transformers,144,"Action,Adventure,Sci-Fi",2007,7.0,651035
tt0795368,Death at a Funeral,90,Comedy,2007,7.3,118237
tt0389722,30 Days of Night,113,"Action,Adventure,Horror",2007,6.6,182236
tt0389790,Bee Movie,91,"Adventure,Animation,Comedy",2007,6.1,169830
tt0463854,28 Weeks Later,100,"Action,Adventure,Horror",2007,6.9,283364
tt0373883,Halloween,109,Horror,2007,6.0,125748
tt0464141,The Orphanage,105,"Drama,Horror,Mystery",2007,7.4,159285
tt0373889,Harry Potter and the Order of the Phoenix,138,"Action,Adventure,Family",2007,7.5,600445
tt1179904,Paranormal Activity,86,"Horror,Mystery",2007,6.3,246914
tt0480242,Dan in Real Life,98,"Comedy,Drama,Romance",2007,6.8,104725
tt0480249,I Am Legend,101,"Action,Drama,Horror",2007,7.2,779267
tt0907657,Once,86,"Drama,Music,Romance",2007,7.8,118748
tt0465494,Hitman,100,"Action,Crime,Thriller",2007,6.2,173760
tt0890870,Saw IV,93,"Horror,Mystery,Thriller",2007,5.9,155012
tt0488120,Fracture,113,"Crime,Drama,Thriller",2007,7.2,211098
tt0465602,Shoot 'Em Up,86,"Action,Comedy,Thriller",2007,6.6,152542
tt0465538,Michael Clayton,119,"Crime,Drama,Mystery",2007,7.2,169622
tt0486655,Stardust,127,"Adventure,Family,Fantasy",2007,7.6,277315
tt0486822,Disturbia,105,"Crime,Drama,Mystery",2007,6.8,240867
tt0486576,Fantastic Four: Rise of the Silver Surfer,92,"Action,Adventure,Fantasy",2007,5.6,270986
tt0486946,Wild Hogs,100,"Action,Adventure,Comedy",2007,5.8,120843
tt0465234,National Treasure: Book of Secrets,124,"Action,Adventure,Mystery",2007,6.5,245059
tt0462322,Grindhouse,191,"Action,Horror,Thriller",2007,7.5,187420
tt0381849,3:10 to Yuma,122,"Action,Crime,Drama",2007,7.7,320007
tt0481369,The Number 23,98,"Crime,Mystery,Thriller",2007,6.4,207115
tt0461770,Enchanted,107,"Adventure,Animation,Comedy",2007,7.1,210238
tt0385752,The Golden Compass,113,"Adventure,Family,Fantasy",2007,6.1,192481
tt0382932,Ratatouille,111,"Adventure,Animation,Comedy",2007,8.1,764990
tt0462538,The Simpsons Movie,87,"Adventure,Animation,Comedy",2007,7.3,338505
tt1077258,Planet Terror,105,"Action,Comedy,Horror",2007,7.1,216624
tt0986264,Like Stars on Earth,165,"Drama,Family",2007,8.3,197815
tt0448134,Sunshine,107,"Sci-Fi,Thriller",2007,7.2,256879
tt0449088,Pirates of the Caribbean: At World's End,169,"Action,Adventure,Fantasy",2007,7.1,666377
tt0401383,The Diving Bell and the Butterfly,112,"Biography,Drama",2007,8.0,108868
tt0450385,1408,104,"Fantasy,Horror,Mystery",2007,6.8,281617
tt0467406,Juno,96,"Comedy,Drama",2007,7.5,532629
tt0478311,Knocked Up,129,"Comedy,Romance",2007,6.9,376136
tt0861739,Elite Squad,115,"Action,Crime,Drama",2007,8.0,106663
tt0398808,Bridge to Terabithia,96,"Drama,Family,Fantasy",2007,7.2,164027
tt0452702,Vacancy,85,"Horror,Thriller",2007,6.2,103866
tt0884328,The Mist,126,"Horror,Sci-Fi,Thriller",2007,7.1,322282
tt0453451,Mr. Bean's Holiday,90,"Comedy,Family",2007,6.4,129520
tt0396555,Meet the Robinsons,95,"Adventure,Animation,Comedy",2007,6.8,105239
tt0452623,Gone Baby Gone,114,"Crime,Drama,Mystery",2007,7.6,280097
tt0462504,Rescue Dawn,120,"Adventure,Biography,War",2006,7.3,108428
tt0449059,Little Miss Sunshine,101,"Comedy,Drama",2006,7.8,494975
tt0449467,Babel,143,Drama,2006,7.5,308962
tt0206634,Children of Men,109,"Action,Drama,Sci-Fi",2006,7.9,511302
tt0468492,The Host,120,"Drama,Horror,Sci-Fi",2006,7.1,126768
tt0460791,The Fall,117,"Adventure,Drama,Fantasy",2006,7.8,114269
tt0449010,Eragon,104,"Action,Adventure,Family",2006,5.1,128270
tt0445934,Blades of Glory,93,"Comedy,Sport",2006,6.3,173082
tt0482571,The Prestige,130,"Drama,Mystery,Sci-Fi",2006,8.5,1363027
tt0452594,The Break-Up,106,"Comedy,Drama,Romance",2006,5.8,135539
tt0441909,Volver,121,"Comedy,Drama",2006,7.6,104557
tt0452637,Lady in the Water,110,"Drama,Fantasy,Mystery",2006,5.5,101726
tt0489270,Saw III,108,"Horror,Mystery,Thriller",2006,6.2,199543
tt0498380,Letters from Iwo Jima,141,"Action,Adventure,Drama",2006,7.9,166172
tt0454945,She's the Man,105,"Comedy,Romance,Sport",2006,6.3,166134
tt0454921,The Pursuit of Happyness,117,"Biography,Drama",2006,8.0,530127
tt0454841,The Hills Have Eyes,107,"Horror,Thriller",2006,6.4,176568
tt0454848,Inside Man,129,"Crime,Drama,Mystery",2006,7.6,383456
tt0455590,The Last King of Scotland,123,"Biography,Drama,History",2006,7.6,190575
tt0453467,Deja Vu,126,"Action,Crime,Sci-Fi",2006,7.1,317618
tt0479143,Rocky Balboa,102,"Action,Drama,Sport",2006,7.1,224368
tt0457939,The Holiday,136,"Comedy,Romance",2006,6.9,300744
tt0436697,The Queen,103,"Biography,Drama",2006,7.3,113763
tt0443543,The Illusionist,110,"Drama,Fantasy,Mystery",2006,7.5,379982
tt0472043,Apocalypto,139,"Action,Adventure,Drama",2006,7.8,319903
tt0457430,Pan's Labyrinth,118,"Drama,Fantasy,War",2006,8.2,680496
tt0462590,Step Up,104,"Crime,Drama,Music",2006,6.5,122283
tt0450259,Blood Diamond,143,"Adventure,Drama,Thriller",2006,8.0,563364
tt0458352,The Devil Wears Prada,109,"Comedy,Drama",2006,6.9,434808
tt0450232,16 Blocks,102,"Action,Drama,Thriller",2006,6.6,132676
tt0438097,Ice Age: The Meltdown,91,"Adventure,Animation,Comedy",2006,6.8,285980
tt0480025,This Is England,101,"Crime,Drama",2006,7.7,124972
tt0475394,Smokin' Aces,109,"Action,Comedy,Crime",2006,6.6,148531
tt0479884,Crank,88,"Action,Crime,Thriller",2006,6.9,255495
tt0463985,The Fast and the Furious: Tokyo Drift,104,"Action,Crime,Thriller",2006,6.0,282371
tt0475276,United 93,111,"Action,Drama,History",2006,7.6,108343
tt0477347,Night at the Museum,108,"Adventure,Comedy,Family",2006,6.4,360237
tt0443453,Borat,84,Comedy,2006,7.4,422527
tt0327084,Over the Hedge,83,"Adventure,Animation,Comedy",2006,6.7,182182
tt0389860,Click,107,"Comedy,Drama,Fantasy",2006,6.4,341774
tt0384537,Silent Hill,125,"Horror,Mystery",2006,6.5,236204
tt0384793,Accepted,93,Comedy,2006,6.4,135949
tt0382625,The Da Vinci Code,149,"Mystery,Thriller",2006,6.6,443522
tt0383574,Pirates of the Caribbean: Dead Man's Chest,151,"Action,Adventure,Fantasy",2006,7.3,736057
tt0387808,Idiocracy,84,"Adventure,Comedy,Sci-Fi",2006,6.5,170595
tt0385880,Monster House,91,"Animation,Comedy,Family",2006,6.6,127937
tt0400717,Open Season,86,"Adventure,Animation,Comedy",2006,6.1,100867
tt0401855,Underworld: Evolution,106,"Action,Fantasy,Thriller",2006,6.7,204486
tt0396171,Perfume: The Story of a Murderer,147,"Crime,Drama,Fantasy",2006,7.5,257570
tt0366548,Happy Feet,108,"Adventure,Animation,Comedy",2006,6.4,192435
tt0365830,Tenacious D in the Pick of Destiny,94,"Adventure,Comedy,Music",2006,6.8,111810
tt0362120,Scary Movie 4,83,Comedy,2006,5.1,124983
tt0348150,Superman Returns,154,"Action,Adventure,Sci-Fi",2006,6.1,287101
tt0343737,The Good Shepherd,167,"Drama,History,Thriller",2006,6.7,105487
tt0376994,X-Men: The Last Stand,104,"Action,Adventure,Sci-Fi",2006,6.6,526555
tt0381061,Casino Royale,144,"Action,Adventure,Thriller",2006,8.0,670465
tt0414982,Final Destination 3,93,"Horror,Thriller",2006,5.8,147330
tt0414993,The Fountain,97,"Drama,Mystery,Romance",2006,7.2,243606
tt0317219,Cars,117,"Adventure,Animation,Comedy",2006,7.2,438346
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,108,"Comedy,Sport",2006,6.6,190991
tt0425210,Lucky Number Slevin,110,"Crime,Drama,Thriller",2006,7.7,318855
tt0410297,The Lake House,99,"Drama,Fantasy,Romance",2006,6.8,153503
tt0317919,Mission: Impossible III,126,"Action,Adventure,Thriller",2006,6.9,366137
tt0426883,Alpha Dog,122,"Biography,Crime,Drama",2006,6.9,105408
tt0418689,Flags of Our Fathers,135,"Action,Adventure,Drama",2006,7.1,126084
tt0420223,Stranger Than Fiction,113,"Comedy,Drama,Fantasy",2006,7.5,232422
tt0424345,Clerks II,97,Comedy,2006,7.3,138260
tt0416449,300,117,"Action,Drama",2006,7.6,835849
tt0422720,Marie Antoinette,123,"Biography,Drama,History",2006,6.5,115400
tt0417148,Snakes on a Plane,105,"Action,Adventure,Crime",2006,5.5,141873
tt0424095,Flushed Away,85,"Action,Adventure,Animation",2006,6.6,131964
tt0405508,Rang De Basanti,167,"Comedy,Crime,Drama",2006,8.1,120416
tt0430357,Miami Vice,132,"Action,Adventure,Crime",2006,6.0,120182
tt0407887,The Departed,151,"Crime,Drama,Thriller",2006,8.5,1354773
tt0405094,The Lives of Others,137,"Drama,Mystery,Thriller",2006,8.4,396392
tt0409182,Poseidon,98,"Action,Adventure,Thriller",2006,5.7,107283
tt0404390,Running Scared,122,"Action,Crime,Drama",2006,7.3,101483
tt0405296,A Scanner Darkly,100,"Animation,Comedy,Crime",2006,7.0,114368
tt0404203,Little Children,137,"Drama,Romance",2006,7.5,113620
tt0424136,Hard Candy,104,"Drama,Thriller",2005,7.0,163762
tt0372784,Batman Begins,140,"Action,Crime,Drama",2005,8.2,1501733
tt0352248,Cinderella Man,144,"Biography,Drama,Romance",2005,8.0,192230
tt0421239,Red Eye,85,Thriller,2005,6.5,127591
tt0373926,The Interpreter,128,"Crime,Mystery,Thriller",2005,6.4,109110
tt0351283,Madagascar,86,"Adventure,Animation,Comedy",2005,6.9,417058
tt0373469,Kiss Kiss Bang Bang,103,"Comedy,Crime,Mystery",2005,7.5,231357
tt0348333,Waiting...,94,Comedy,2005,6.7,101750
tt0432348,Saw II,93,"Horror,Mystery",2005,6.6,260133
tt0358273,Walk the Line,136,"Biography,Drama,Music",2005,7.8,257193
tt0358082,Robots,91,"Adventure,Animation,Comedy",2005,6.4,153948
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143,"Adventure,Family,Fantasy",2005,6.9,409832
tt0366627,The Jacket,103,"Drama,Fantasy,Mystery",2005,7.1,116408
tt0365737,Syriana,128,"Drama,Thriller",2005,6.9,132240
tt0342258,Unleashed,103,"Action,Crime,Drama",2005,7.0,105313
tt0360486,Constantine,121,"Action,Fantasy,Horror",2005,7.0,357927
tt0360717,King Kong,187,"Action,Adventure,Drama",2005,7.2,432990
tt0427944,Thank You for Smoking,92,"Comedy,Drama",2005,7.5,225048
tt0340163,Hostage,113,"Action,Crime,Drama",2005,6.5,112115
tt0434409,V for Vendetta,132,"Action,Drama,Sci-Fi",2005,8.2,1140013
tt0367594,Charlie and the Chocolate Factory,115,"Adventure,Comedy,Family",2005,6.7,496344
tt0425123,Just Like Heaven,95,"Comedy,Drama,Fantasy",2005,6.7,113955
tt0430105,Four Brothers,109,"Action,Crime,Drama",2005,6.8,151586
tt0355295,The Brothers Grimm,118,"Action,Adventure,Comedy",2005,5.9,123768
tt0371724,The Hitchhiker's Guide to the Galaxy,109,"Adventure,Comedy,Sci-Fi",2005,6.7,202817
tt0433400,Just Friends,96,"Comedy,Romance",2005,6.2,122223
tt0356910,Mr. & Mrs. Smith,120,"Action,Comedy,Crime",2005,6.5,511473
tt0435625,The Descent,99,"Adventure,Horror,Thriller",2005,7.2,232958
tt0369441,Fun with Dick and Jane,90,"Comedy,Crime",2005,6.2,149076
tt0312004,The Curse of the Were-Rabbit,85,"Adventure,Animation,Comedy",2005,7.5,140291
tt0395584,The Devil's Rejects,107,"Crime,Horror,Western",2005,6.7,102880
tt0397065,House of Wax,113,"Horror,Thriller",2005,5.4,128827
tt0397101,The Skeleton Key,104,"Drama,Horror,Mystery",2005,6.5,118727
tt0408790,Flightplan,98,"Drama,Mystery,Thriller",2005,6.3,166425
tt0396269,Wedding Crashers,119,"Comedy,Romance",2005,7.0,364734
tt0393109,Brick,110,"Crime,Drama,Mystery",2005,7.2,108182
tt0393162,Coach Carter,136,"Biography,Drama,Sport",2005,7.3,159892
tt0401792,Sin City,124,"Crime,Thriller",2005,8.0,778876
tt0402022,Æon Flux,93,"Action,Adventure,Sci-Fi",2005,5.4,130652
tt0320661,Kingdom of Heaven,144,"Action,Adventure,Drama",2005,7.2,296577
tt0406375,Zathura: A Space Adventure,101,"Action,Adventure,Comedy",2005,6.2,109410
tt0404032,The Exorcism of Emily Rose,119,"Drama,Horror,Thriller",2005,6.7,134228
tt0405422,The 40-Year-Old Virgin,116,"Comedy,Romance",2005,7.1,449332
tt0398165,The Longest Yard,113,"Comedy,Crime,Sport",2005,6.4,186376
tt0318649,Sahara,124,"Action,Adventure,Comedy",2005,6.0,100385
tt0397535,Memoirs of a Geisha,145,"Drama,Romance",2005,7.3,154767
tt0408306,Munich,164,"Action,Drama,History",2005,7.5,231979
tt0399295,Lord of War,122,"Crime,Drama",2005,7.6,325960
tt0450278,Hostel,94,Horror,2005,5.9,184811
tt0407304,War of the Worlds,116,"Action,Adventure,Sci-Fi",2005,6.5,459282
tt0399201,The Island,136,"Action,Sci-Fi,Thriller",2005,6.8,320943
tt0399146,A History of Violence,96,"Action,Crime,Drama",2005,7.4,244512
tt0379725,Capote,114,"Biography,Crime,Drama",2005,7.3,136373
tt0379786,Serenity,119,"Action,Adventure,Sci-Fi",2005,7.8,300184
tt0120667,Fantastic Four,106,"Action,Adventure,Fantasy",2005,5.7,335802
tt0419706,Doom,105,"Action,Horror,Sci-Fi",2005,5.2,115924
tt0121766,Star Wars: Episode III - Revenge of the Sith,140,"Action,Adventure,Fantasy",2005,7.6,811062
tt0121164,Corpse Bride,77,"Animation,Drama,Family",2005,7.3,283709
tt0418763,Jarhead,125,"Biography,Drama,War",2005,7.0,196297
tt0414387,Pride & Prejudice,129,"Drama,Romance",2005,7.8,307760
tt0388795,Brokeback Mountain,134,"Drama,Romance",2005,7.7,367268
tt0412019,Broken Flowers,106,"Comedy,Drama,Mystery",2005,7.2,104757
tt0330373,Harry Potter and the Goblet of Fire,157,"Adventure,Family,Fantasy",2005,7.7,646168
tt0416320,Match Point,124,"Drama,Romance,Thriller",2005,7.6,222325
tt0386140,The Legend of Zorro,129,"Action,Adventure,Romance",2005,5.9,104722
tt0385002,Green Street Hooligans,109,"Crime,Drama,Sport",2005,7.4,155614
tt0384806,The Amityville Horror,90,Horror,2005,5.9,114433
tt0388482,Transporter 2,87,"Action,Crime,Thriller",2005,6.3,208114
tt0387131,The Constant Gardener,129,"Drama,Mystery,Romance",2005,7.4,145150
tt0386588,Hitch,118,"Comedy,Romance",2005,6.6,324717
tt0369339,Collateral,120,"Action,Crime,Drama",2004,7.5,415653
tt0370263,Alien vs. Predator,101,"Action,Adventure,Horror",2004,5.6,205483
tt0381707,White Chicks,109,"Comedy,Crime",2004,5.7,152868
tt0381681,Before Sunset,80,"Drama,Romance",2004,8.1,273567
tt0337563,13 Going on 30,98,"Comedy,Fantasy,Romance",2004,6.3,201492
tt0375679,Crash,112,"Crime,Drama,Thriller",2004,7.7,442246
tt0333766,Garden State,102,"Comedy,Drama,Romance",2004,7.4,219784
tt0304141,Harry Potter and the Prisoner of Azkaban,142,"Adventure,Family,Fantasy",2004,7.9,654783
tt0335245,The Ladykillers,104,"Comedy,Crime,Thriller",2004,6.2,106774
tt0373074,Kung Fu Hustle,99,"Action,Comedy,Fantasy",2004,7.7,144310
tt0375912,Layer Cake,105,"Action,Crime,Drama",2004,7.3,187869
tt0375063,Sideways,127,"Comedy,Drama,Romance",2004,7.5,195972
tt0374900,Napoleon Dynamite,96,Comedy,2004,6.9,227315
tt0378194,Kill Bill: Vol. 2,137,"Action,Crime,Thriller",2004,8.0,773381
tt0308644,Finding Neverland,106,"Biography,Drama,Family",2004,7.7,208915
tt0332452,Troy,163,Drama,2004,7.3,547839
tt0372183,The Bourne Supremacy,108,"Action,Mystery,Thriller",2004,7.7,473217
tt0332280,The Notebook,123,"Drama,Romance",2004,7.8,587532
tt0372588,Team America: World Police,98,"Action,Comedy",2004,7.2,173559
tt0376541,Closer,104,"Drama,Romance",2004,7.2,227081
tt0335438,Starsky & Hutch,101,"Comedy,Crime",2004,6.1,150810
tt0307453,Shark Tale,90,"Adventure,Animation,Comedy",2004,6.0,190016
tt0335345,The Passion of the Christ,127,Drama,2004,7.2,239967
tt0377092,Mean Girls,97,Comedy,2004,7.1,398458
tt0317705,The Incredibles,115,"Action,Adventure,Animation",2004,8.0,760363
tt0395169,Hotel Rwanda,121,"Biography,Drama,History",2004,8.1,361674
tt0318462,The Motorcycle Diaries,126,"Adventure,Biography,Drama",2004,7.7,102931
tt0316654,Spider-Man 2,127,"Action,Adventure,Sci-Fi",2004,7.4,671592
tt0317198,Bridget Jones: The Edge of Reason,108,"Comedy,Drama,Romance",2004,6.0,117118
tt0405159,Million Dollar Baby,132,"Drama,Sport",2004,8.1,699522
tt0318627,Resident Evil: Apocalypse,94,"Action,Horror,Sci-Fi",2004,6.1,204330
tt0319262,The Day After Tomorrow,124,"Action,Adventure,Sci-Fi",2004,6.4,459618
tt0387564,Saw,103,"Horror,Mystery,Thriller",2004,7.6,434870
tt0330793,The Punisher,124,"Action,Crime,Drama",2004,6.4,164711
tt0385004,House of Flying Daggers,119,"Action,Adventure,Drama",2004,7.5,114261
tt0390521,Super Size Me,100,Documentary,2004,7.2,110984
tt0327554,Catwoman,104,"Action,Crime,Fantasy",2004,3.4,122271
tt0390384,Primer,77,"Drama,Sci-Fi,Thriller",2004,6.8,109835
tt0391198,The Grudge,91,"Horror,Mystery,Thriller",2004,5.9,147618
tt0328107,Man on Fire,146,"Action,Crime,Drama",2004,7.7,371742
tt0338348,The Polar Express,100,"Adventure,Animation,Comedy",2004,6.6,222249
tt0343660,50 First Dates,99,"Comedy,Drama,Romance",2004,6.8,365983
tt0364725,Dodgeball: A True Underdog Story,92,"Comedy,Sport",2004,6.7,257478
tt0296572,The Chronicles of Riddick,119,"Action,Adventure,Sci-Fi",2004,6.6,235491
tt0265208,The Girl Next Door,109,"Comedy,Drama,Romance",2004,6.7,229672
tt0368008,The Manchurian Candidate,129,"Drama,Mystery,Sci-Fi",2004,6.6,113254
tt0363547,Dawn of the Dead,101,"Action,Horror",2004,7.3,262303
tt0356150,EuroTrip,92,Comedy,2004,6.6,214580
tt0298148,Shrek 2,93,"Adventure,Animation,Comedy",2004,7.3,480689
